Brand,Model,Price,RAM,Memory,Screen_size,Status,Warranty,Graphic_card,Processor Type,Alpha
Asus,FX Series/ZX Series,17300000.0,8,1024,16,5,5,5,Intel Core i7,125
Dell,Inspiron,11500000.0,8,1024,16,5,5,5,Intel Core i7,125
Asus,X series,7500000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Inspiron,8200000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Latitude,8500000.0,4,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Air,12500000.0,8,128,14,5,5,2,Intel Core i5,50
MSI,GE Series,10000000.0,8,1024,18,5,5,5,Intel Core i7,125
Apple,Macbook Air,8500000.0,4,128,12,5,5,2,Intel Core i5,50
HP,Elitebook,7500000.0,8,256,16,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Swift,12900000.0,8,512,14,10,5,5,Intel Core i5,250
Apple,Macbook Air,8000000.0,4,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Air,17500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,16500000.0,16,256,14,5,5,2,Intel Core i5,50
Asus,Dòng Khác,5000000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,16900000.0,8,1024,16,5,5,5,Intel Core i7,125
Dell,Inspiron,8500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,13500000.0,8,128,16,5,5,5,Intel Core i5,125
Asus,U series,5500000.0,8,500,16,5,5,5,Intel Core i5,125
Dell,Latitude,7000000.0,4,128,12,5,5,2,Intel Core i7,50
Apple,Macbook Air,7500000.0,4,128,14,5,5,2,Intel Core i7,50
Apple,Macbook Pro Touch Bar,24650000.0,8,512,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,6000000.0,4,1024,16,5,5,2,Intel Core i3,50
HP,Elitebook,6700000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,10390000.0,8,1024,14,5,5,2,Intel Core i5,50
Acer,Aspire,6900000.0,4,1024,14,5,5,2,Intel Core i5,50
Dell,XPS,22500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,XPS,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,5500000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Vostro,8500000.0,4,64,16,5,5,5,Intel Core i5,125
Dell,Latitude,5400000.0,4,128,14,5,5,2,Intel Core i5,50
Sony,Dòng Khác,5490000.0,4,128,14,5,5,2,Intel Core i3,50
Apple,Macbook Pro,7900000.0,8,500,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,13500000.0,8,64,14,10,5,2,Intel Core i5,100
Dell,Latitude,10800000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Inspiron,7800000.0,4,1024,16,5,5,2,Intel Core i5,50
Dell,XPS,20500000.0,16,512,14,5,5,2,Intel Core i7,50
Asus,VivoBook S Series,8600000.0,4,1024,14,10,5,2,Intel Core i5,100
Apple,Macbook,14000000.0,8,256,14,1,5,2,Intel Core i5,10
Panasonic,CF,5500000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,23000000.0,8,128,16,10,5,5,Intel Core i7,250
MSI,GF Series,15500000.0,8,256,16,5,5,5,Intel Core i5,125
Dell,Latitude,9900000.0,8,128,14,10,5,5,Intel Core i7,250
Razer,Dòng Khác,28500000.0,16,512,16,5,5,5,Intel Core i7,125
Asus,G series,24700000.0,8,512,16,5,5,5,AMD,125
Dell,Latitude,11500000.0,8,256,14,5,5,2,Intel Core i5,50
MSI,GL Series,15000000.0,8,1024,18,5,5,5,Intel Core i7,125
Apple,Macbook Air,14800000.0,8,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9200000.0,2,64,12,5,1,2,Intel Atom,10
Dell,Inspiron,6600000.0,4,500,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,6200000.0,4,256,14,5,5,2,Intel Core i5,50
HP,Envy,20300000.0,8,256,16,5,5,2,Ryzen 5,50
Dell,Precision,14500000.0,8,250,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,9500000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,7500000.0,8,256,14,5,5,2,Intel Core i3,50
Acer,Dòng Khác,22900000.0,16,512,16,10,5,5,Intel Core i7,250
Dell,Latitude,6800000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,13800000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Latitude,6600000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,6500000.0,8,250,16,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,6288000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,Inspiron,7850000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Inspiron,9500000.0,4,128,14,5,5,2,Intel Core i3,50
Asus,VivoBook S Series,9500000.0,4,256,14,10,5,2,Intel Core i3,100
HP,Pavilion,6490000.0,4,256,14,5,5,2,Intel Core i3,50
HP,Pavilion,11500000.0,8,1024,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,26000000.0,8,1024,16,5,5,5,Intel Core i5,125
Acer,Aspire,6500000.0,8,250,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,8000000.0,4,64,14,5,5,5,Khác,125
Dell,Latitude,8500000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,Zenbook Series,25000000.0,64,256,14,10,5,2,Intel Core i7,100
Acer,Nitro 5,24000000.0,16,256,16,10,5,5,Intel Core i7,250
Dell,Inspiron,5900000.0,8,128,16,5,5,2,Intel Core i5,50
HP,Elitebook,6800000.0,4,500,14,5,5,2,Intel Core i3,50
Acer,Nitro 5,14500000.0,8,256,16,5,5,5,Intel Core i5,125
Acer,Aspire,6500000.0,4,500,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,13500000.0,8,128,16,5,5,5,Intel Core i5,125
Asus,Dòng Khác,24500000.0,8,512,16,10,5,5,Ryzen 7,250
Dell,Latitude,6000000.0,4,128,14,10,5,2,Intel Core i5,100
Dell,Dòng Khác,5200000.0,4,128,12,5,5,2,Intel Core i5,50
Asus,A series,9500000.0,8,1024,16,5,5,5,Intel Core i3,125
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Aspire,6500000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,8900000.0,4,128,14,5,5,5,Intel Core i7,125
Dell,Latitude,5500000.0,4,128,14,5,5,5,Intel Core i7,125
Dell,XPS,14500000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,ROG Strix Scar,19000000.0,16,256,18,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,25000000.0,8,256,16,5,5,5,Ryzen 5,125
Lenovo,Yoga,17399000.0,16,1024,16,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,14500000.0,4,256,12,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,6000000.0,4,256,12,5,5,2,Intel Core i5,50
Apple,Macbook Air,9800000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,13500000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Vostro,7500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Dòng Khác,5500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Dòng Khác,7500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Inspiron,8200000.0,4,1024,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,8200000.0,4,128,12,5,5,2,Intel Core i5,50
Lenovo,Legion Y Series,17200000.0,8,128,16,5,5,5,Intel Core i5,125
Acer,Aspire,6700000.0,8,256,16,5,5,2,Intel Core i7,50
Dell,Latitude,12800000.0,8,256,12,5,5,2,Intel Core i7,50
Apple,Macbook Air,28500000.0,8,512,14,10,5,2,Intel Core i5,100
Panasonic,CF,6000000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,6000000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Envy,5200000.0,8,128,16,5,5,2,Intel Core i5,50
Apple,Macbook Air,13499000.0,8,128,12,5,5,2,Intel Core i5,50
HP,Elitebook,5700000.0,4,128,16,5,5,2,Intel Core i5,50
Asus,G series,27500000.0,16,1024,16,5,5,5,Intel Core i7,125
MSI,GE Series,41000000.0,32,1024,16,5,5,5,Intel Core i7,125
Asus,VivoBook S Series,8000000.0,4,256,14,10,5,5,Intel Core i3,250
Dell,Inspiron,13000000.0,4,500,16,5,5,5,Intel Core i7,125
Dell,XPS,7500000.0,8,250,14,10,5,2,Intel Core i7,100
Apple,Macbook Pro,16900000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,9800000.0,8,256,14,5,5,2,Intel Core i7,50
HP,ProBook,5400000.0,4,128,16,5,5,2,Intel Core i5,50
Asus,X series,9600000.0,8,128,16,10,5,5,Intel Core i5,250
Apple,Macbook Pro,8500000.0,8,250,14,5,5,2,Intel Core i5,50
Dell,Precision,18800000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,6300000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,12500000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,12500000.0,8,256,14,5,5,2,Intel Core i5,50
HP,ProBook,7000000.0,4,128,16,5,5,2,Intel Core i5,50
Acer,Aspire,12000000.0,16,1024,16,5,5,5,Intel Core i5,125
Acer,Aspire,6500000.0,16,1024,16,5,5,5,Intel Core i5,125
Lenovo,Dòng Khác,12990000.0,8,500,16,10,5,5,Intel Core i5,250
Apple,Dòng Khác,17500000.0,16,1024,8,5,5,5,Intel Core i7,125
MSI,GL Series,29800000.0,16,1024,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro,14500000.0,8,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,14300000.0,8,512,14,5,5,2,Intel Core i5,50
HP,Pavilion,12500000.0,4,256,16,10,5,5,Intel Core i5,250
Dell,Vostro,6000000.0,4,500,14,5,5,5,Intel Core i5,125
Asus,K series,5400000.0,8,500,16,5,5,5,Intel Core i7,125
Dell,Latitude,8800000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,14500000.0,8,128,14,5,5,2,Intel Core i7,50
Apple,Macbook Pro,12000000.0,8,500,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,5800000.0,4,250,16,5,5,2,Intel Core i5,50
Asus,ASUSPRO,12800000.0,8,250,18,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,35000000.0,8,256,14,10,5,5,Intel Core i5,250
Apple,Macbook Pro Touch Bar,8000000.0,8,256,14,5,5,5,Intel Core i5,125
Dell,Inspiron,17000000.0,8,500,16,5,5,5,Intel Core i7,125
HP,Elitebook,8500000.0,8,512,14,5,5,2,Intel Core i5,50
Dell,Latitude,5550000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Precision Mobile Workstations,7000000.0,8,128,16,5,5,5,Intel Core i7,125
HP,Elitebook,6300000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,7500000.0,4,128,14,5,5,2,Intel Core i7,50
Apple,Macbook Air,7900000.0,4,128,14,5,5,2,Intel Core i7,50
Dell,Inspiron,8200000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,5000000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,8000000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Latitude,7800000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,7900000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,256,14,5,5,2,Intel Core i7,50
Dell,Latitude,5500000.0,4,128,12,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,5999000.0,4,500,16,5,5,2,Intel Core i5,50
Dell,Latitude,8000000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Latitude,5700000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,Latitude,6500000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,XPS,34890000.0,16,512,14,10,5,2,Intel Core i7,100
Dell,Inspiron,8100000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Latitude,6800000.0,8,128,14,5,5,2,Intel Core i7,50
Dell,Inspiron,5900000.0,4,500,16,5,5,2,Intel Core i3,50
Dell,XPS,19000000.0,8,256,16,10,5,5,Intel Core i7,250
Asus,Dòng Khác,6900000.0,4,256,14,5,5,5,Ryzen 3,125
Apple,Macbook Air,15000000.0,8,64,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,9500000.0,8,128,16,5,5,5,Intel Core i5,125
Sony,Dòng Khác,7900000.0,4,64,16,5,5,2,Intel Core i5,50
Acer,Nitro 5,15900000.0,8,512,16,10,5,5,Ryzen 7,250
Asus,X series,10900000.0,8,1024,16,5,5,5,Intel Core i5,125
Dell,Latitude,7000000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,19000000.0,1,64,14,5,5,2,Intel Core i5,50
HP,Envy,15500000.0,8,256,14,5,5,5,Ryzen 5,125
Asus,Zenbook Series,27000000.0,8,256,14,10,5,5,Ryzen 5,250
HP,Pavilion,8500000.0,8,1024,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,13500000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,28000000.0,8,256,14,5,5,2,Intel Core i5,50
HP,Elitebook,6600000.0,8,256,12,5,5,2,Intel Core i5,50
Acer,Aspire,9500000.0,4,2048,16,5,5,2,Intel Core i5,50
Dell,Precision,13000000.0,16,1024,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,9000000.0,16,1024,16,5,5,2,Intel Core i7,50
Apple,Macbook Pro,6500000.0,16,1024,16,5,5,2,Intel Core i7,50
HP,Envy,13000000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,9000000.0,8,256,14,5,5,5,Intel Core i5,125
Dell,Inspiron,6000000.0,8,256,14,5,5,5,Intel Core i5,125
Asus,VivoBook S Series,6300000.0,4,256,16,5,5,2,Intel Core i3,50
Apple,Macbook Air,20500000.0,8,256,14,5,5,2,Intel Core i3,50
HP,ZBook,21000000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,9500000.0,8,256,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,13900000.0,8,256,14,5,1,2,Intel Core i5,10
Apple,Macbook Pro,9100000.0,2,500,14,5,1,2,Intel Core i3,10
Apple,Macbook Pro,13500000.0,8,256,14,5,1,2,Intel Core i5,10
Dell,Inspiron,7400000.0,4,500,16,5,5,2,Intel Core i5,50
Dell,Latitude,7700000.0,8,250,14,5,5,5,Intel Core i7,125
Asus,ROG Strix Scar,16500000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,15000000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,6250000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,FX Series/ZX Series,14500000.0,16,1024,16,5,5,5,Intel Core i5,125
Asus,FX Series/ZX Series,14500000.0,16,1024,16,5,5,5,Intel Core i5,125
Dell,Inspiron,9000000.0,8,128,16,5,5,5,Intel Core i5,125
Asus,Dòng Khác,15000000.0,16,256,16,5,5,5,Intel Core i5,125
Dell,Dòng Khác,5800000.0,4,256,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro Touch Bar,31000000.0,8,256,14,10,5,2,Intel Core i5,100
Apple,Macbook,13800000.0,8,256,12,5,5,2,Intel Core i3,50
Apple,Macbook Pro,24000000.0,8,512,14,5,5,5,Intel Core i5,125
Dell,Precision,17000000.0,16,256,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,12500000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Aspire,6500000.0,4,250,14,5,5,2,Intel Core i3,50
Dell,Latitude,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7000000.0,8,250,16,5,5,5,Intel Core i5,125
Dell,Inspiron,17000000.0,8,250,16,5,5,5,Intel Core i5,125
Dell,Latitude,6990000.0,8,250,16,5,5,2,Intel Core i5,50
Dell,Latitude,6000000.0,8,250,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9700000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,7290000.0,4,128,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,18300000.0,8,256,16,5,5,5,Intel Core i7,125
HP,Pavilion,8400000.0,4,1024,14,5,5,2,Intel Core i3,50
Dell,Vostro,7000000.0,8,128,16,5,5,5,Intel Core i5,125
Asus,Dòng Khác,5500000.0,16,128,20,5,5,2,Intel Core i5,50
HP,Pavilion,6600000.0,4,128,14,5,5,2,Intel Core i3,50
Dell,Latitude,7000000.0,4,128,12,5,5,2,Intel Core i7,50
HP,Elitebook,5000000.0,8,128,14,5,5,2,Intel Core i7,50
Asus,Dòng Khác,7400000.0,2,500,14,5,5,5,Intel Core 2 Duo,125
HP,Pavilion,15000000.0,8,512,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,6300000.0,8,512,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,9800000.0,8,1024,16,5,5,5,Intel Core i5,125
Dell,Inspiron,16900000.0,8,512,16,5,5,5,Intel Core i7,125
Lenovo,Legion Y Series,15500000.0,8,256,16,5,5,5,Intel Core i5,125
Lenovo,Legion Y Series,6000000.0,8,256,16,5,5,5,Intel Core i5,125
Dell,Inspiron,5500000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Inspiron,18000000.0,8,480,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,20000000.0,8,128,14,10,5,2,Intel Core i5,100
Apple,Macbook Pro,9000000.0,16,256,14,5,5,2,Intel Core i7,50
Dell,Latitude,5000000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,7000000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Inspiron,9900000.0,4,1024,16,10,5,5,Intel Core i5,250
Asus,VivoBook S Series,9800000.0,8,1024,16,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,XPS,10000000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,XPS,6500000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Inspiron,11800000.0,8,2048,16,5,5,5,Intel Core i5,125
Dell,Latitude,7500000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Vostro,6800000.0,4,1024,14,5,5,2,Intel Core i5,50
Dell,Inspiron,11500000.0,8,128,16,5,5,5,Intel Core i7,125
Dell,Vostro,5800000.0,4,128,14,5,5,2,Intel Core i7,50
Asus,X series,6500000.0,4,500,14,5,5,2,Intel Core i3,50
Apple,Macbook Pro,6900000.0,4,500,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,17900000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,5200000.0,4,128,16,5,5,2,Intel Core i3,50
Sony,S Series,5900000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,8000000.0,8,250,16,5,5,5,Intel Core i7,125
Dell,Latitude,6500000.0,8,128,12,5,5,2,Intel Core i5,50
Asus,Dòng Khác,6500000.0,4,250,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,10500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Precision,7500000.0,8,256,16,5,5,5,Intel Core i7,125
Acer,Aspire,10200000.0,8,256,14,5,5,2,Intel Core i7,50
Sony,Dòng Khác,5200000.0,4,128,14,5,5,2,Intel Core i3,50
Sony,Dòng Khác,8000000.0,4,128,14,5,5,2,Intel Core i3,50
HP,Elitebook,8500000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Precision,16000000.0,16,256,16,5,5,5,Intel Core i7,125
Asus,N series,6990000.0,8,1024,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,7700000.0,4,500,16,5,5,2,Intel Core i3,50
MSI,GF Series,16800000.0,8,512,16,10,5,5,Intel Core i5,250
Dell,Latitude,5500000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,6200000.0,4,128,14,5,1,2,Intel Core i5,10
Dell,Latitude,7500000.0,4,256,14,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,6700000.0,8,500,12,5,5,2,Intel Core i5,50
Asus,Dòng Khác,6900000.0,8,500,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,12500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,5100000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,9200000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,XPS,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,17000000.0,8,128,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,8000000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,10900000.0,8,1024,14,10,5,2,Intel Core i5,100
Dell,Latitude,6000000.0,4,250,12,5,1,2,Intel Core i5,10
Dell,Inspiron,6999000.0,4,1024,14,5,1,2,Intel Core i5,10
Dell,Latitude,6900000.0,4,64,14,5,5,5,Intel Core i5,125
Asus,A series,6700000.0,4,700,16,5,5,5,Intel Core i5,125
HP,Elitebook,6500000.0,4,128,12,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,30500000.0,16,512,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,20000000.0,4,256,16,10,5,5,Intel Core i5,250
Lenovo,ThinkPad,5700000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,K series,6900000.0,4,128,16,5,5,5,Intel Core i7,125
HP,Pavilion,10200000.0,4,256,16,5,5,2,Intel Core i3,50
Apple,Macbook Pro,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7200000.0,6,500,16,5,5,5,Intel Core i5,125
Asus,Transformer Book,5000000.0,6,128,14,5,5,2,Intel Core i3,50
HP,Dòng Khác,7500000.0,4,128,16,5,5,2,Intel Core i5,50
Acer,Aspire,5800000.0,4,128,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,5900000.0,8,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,18600000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,7600000.0,4,256,12,5,5,2,Intel Core i7,50
Asus,Dòng Khác,9500000.0,4,1024,16,5,5,2,Intel Core i5,50
Dell,Inspiron,7400000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Inspiron,6300000.0,4,500,14,1,5,5,Intel Core i5,25
Dell,Inspiron,9300000.0,4,500,14,5,5,5,Intel Core i5,125
Apple,Macbook Pro,16600000.0,16,256,16,5,5,5,Intel Core i7,125
HP,Pavilion,5198000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Precision,11500000.0,16,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,18990000.0,16,256,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,6000000.0,4,128,16,5,5,5,Intel Core i5,125
MSI,GV Series,16000000.0,16,1024,16,5,5,5,Intel Core i7,125
HP,Elitebook,6400000.0,4,128,12,5,5,2,Intel Core i5,50
Sony,S Series,6500000.0,4,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Air,7000000.0,4,128,14,5,5,5,Intel Core i5,125
HP,ProBook,6000000.0,4,64,16,5,5,2,Intel Core i5,50
HP,ZBook,13990000.0,16,256,18,1,5,5,Intel Core i7,25
Asus,G series,16000000.0,16,1024,16,1,5,5,Intel Core i7,25
Dell,Latitude,5500000.0,4,320,14,5,5,2,Intel Core i5,50
Dell,Vostro,12900000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,38900000.0,16,512,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro,7000000.0,8,256,14,5,5,5,Intel Core i7,125
Dell,Precision,12000000.0,4,128,12,5,5,2,Intel Core i7,50
Lenovo,IdeaPad,7900000.0,4,256,16,5,5,2,Intel Core i3,50
Apple,Macbook Air,13500000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,11500000.0,4,1024,14,10,5,2,Intel Core i5,100
Asus,G series,7000000.0,6,1024,16,5,5,5,Intel Core i5,125
Asus,ROG Strix Scar,18500000.0,8,512,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,7500000.0,8,256,12,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,5000000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Inspiron,18200000.0,8,500,16,5,5,5,Intel Core i7,125
Dell,Latitude,6900000.0,4,256,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,19800000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6000000.0,4,128,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,10700000.0,8,480,14,5,5,2,Intel Core i5,50
HP,Envy,15900000.0,8,256,14,5,5,5,Ryzen 7,125
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Chromebook,5700000.0,16,64,14,5,5,2,Intel Core i7,50
Dell,Vostro,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,18999000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,Precision,15500000.0,8,256,16,5,5,5,Intel Core i7,125
Asus,G series,25800000.0,8,512,16,10,5,5,Intel Core i7,250
Apple,Macbook,14800000.0,8,256,12,10,5,2,Intel Core i3,100
Hãng Khác,Dòng Khác,22990000.0,8,256,12,10,5,2,Intel Core i7,100
Lenovo,ThinkPad,20900000.0,16,256,14,10,5,2,Intel Core i5,100
Hãng Khác,Dòng Khác,16990000.0,8,128,12,10,5,5,Intel Core i5,250
Dell,Latitude,8900000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,18500000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Inspiron,9500000.0,4,128,16,10,5,5,Intel Core i5,250
Dell,Precision,5900000.0,16,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,22000000.0,8,256,14,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,6500000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Latitude,5900000.0,4,128,12,5,5,2,Intel Core i7,50
Apple,Macbook,14500000.0,8,512,12,5,5,2,Intel Core i5,50
Dell,Precision Mobile Workstations,15900000.0,8,128,18,5,5,5,Intel Core i7,125
Dell,Latitude,14500000.0,4,320,16,5,5,2,Intel Core i5,50
Dell,Latitude,7200000.0,4,128,12,5,5,2,Intel Core i7,50
Apple,Macbook Pro,18000000.0,8,128,14,5,1,2,Intel Core i5,10
Dell,Inspiron,14800000.0,16,512,16,10,1,5,Intel Core i7,50
MSI,GP Series,17800000.0,16,256,16,5,1,5,Intel Core i7,25
HP,Elitebook,6990000.0,8,64,16,5,1,5,Intel Core i7,25
HP,Elitebook,6100000.0,4,128,16,5,1,2,Intel Core i5,10
Hãng Khác,Dòng Khác,15500000.0,8,256,14,5,1,5,Intel Core i7,25
HP,Elitebook,10500000.0,4,320,14,5,1,2,Intel Core i5,10
Dell,Alienware,19500000.0,32,256,16,5,1,5,Intel Core i7,25
Dell,XPS,15599000.0,16,1024,14,10,1,5,Intel Core i7,50
HP,Elitebook,6200000.0,4,250,14,5,1,2,Intel Core i5,10
Apple,Macbook Pro Touch Bar,28500000.0,16,512,16,5,1,5,Intel Core i7,25
HP,Elitebook,6000000.0,8,640,12,5,5,2,Intel Core i5,50
